HOUSEID,VEHID,VEHYEAR,VEHAGE,MAKE,MODEL,FUELTYPE,VEHTYPE,WHOMAIN,OD_READ,HFUEL,VEHOWNED,VEHOWNMO,ANNMILES,HYBRID,PERSONID,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTHHFIN,BESTMILE,BEST_FLG,BEST_EDT,BEST_OUT,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN,GSYRGAL,GSTOTCST,FEGEMPG,FEGEMPGA,GSCOST,FEGEMPGF
30021232,02,2009,8,72,-88,01,07,01,-88,-1,01,-1,100,02,01,06,01,2,3,07,2,TX,48,1,2,201610,07,02,04,02,01,04,01,07,03,72,01,02,12420,02,234.942152503373,100,07,-1,-1,S,05,3000,1500,1500,05,3000,750,2,4.25233333333333,50,-9,2.12616666666667,03
30021232,03,2008,9,35,35047,01,01,02,-88,-1,02,04,6300,02,02,06,01,2,3,07,2,TX,48,1,2,201610,07,02,04,02,01,04,01,07,03,72,01,02,12420,02,234.942152503373,1951.49853142346,02,-1,-1,S,05,3000,1500,1500,05,3000,750,81.3124388093109,172.88379698173,24,-9,2.12616666666667,01
30021325,01,2007,10,59,59031,01,01,01,120200,-1,01,-1,8500,02,01,01,01,2,1,01,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,299.459424312742,4177.9253855958405,01,-1,-1,S,20,3000,1500,1500,20,3000,1500,189.905699345265,403.771167757925,22,-9,2.12616666666667,01
30021456,01,2015,2,35,35050,01,01,01,10000,-1,01,-1,10001,02,01,03,01,1,1,04,1,TX,48,1,1,201611,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,197.657972677634,4869.1286250287,01,01,-1,S,60,1500,750,750,80,1500,750,157.068665323507,333.954160588662,31,-9,2.12616666666667,01
30022413,01,2005,12,18,18022,01,01,01,34545,-1,01,-1,-9,02,01,02,02,2,2,06,2,TX,48,2,0,201608,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,203.553678764163,1177.98268482393,01,-1,-1,T,20,1500,300,750,30,1500,300,56.0944135630444,119.26607230396,21,-9,2.12616666666667,01
30022413,02,2002,15,24,24005,01,01,02,54748,-1,01,-1,-9,02,02,02,02,2,2,06,2,TX,48,2,0,201608,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,203.553678764163,23986.3413254227,01,-1,03,T,20,1500,300,750,30,1500,300,1042.88440545316,2217.34606006099,23,-9,2.12616666666667,01
30022439,01,2004,13,20,20422,01,03,01,274000,-1,01,-1,15000,02,01,03,01,2,2,07,2,TX,48,2,0,201606,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,414.99009038866,8229.3695735164,01,-1,-1,T,05,1500,750,750,05,3000,750,548.624638234426,1166.4674183261,15,-9,2.12616666666667,01
30022439,02,2004,13,20,20421,01,03,02,123000,-1,01,-1,11000,02,02,03,01,2,2,07,2,TX,48,2,0,201606,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,414.99009038866,8815.58900257537,01,-1,-1,T,05,1500,750,750,05,3000,750,587.705933505025,1249.5607656206,15,-9,2.12616666666667,01
30022709,01,1994,23,38,XXXXX,01,04,01,206315,-1,01,-1,1200,02,01,03,02,1,1,03,1,TX,48,1,1,201610,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,354.510569311266,674.522519617838,01,-1,-1,U,30,3000,1500,3000,60,7000,3000,37.4734733121021,79.6748498404144,18,-9,2.12616666666667,01
30022733,01,2012,5,37,37032,01,01,01,-88,-1,01,-1,10000,02,01,03,01,2,3,07,2,TX,48,2,0,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,144.848772834971,8146.94542067228,02,-1,-1,C,40,3000,1500,1500,20,3000,1500,339.456059194678,721.740157857751,24,-9,2.12616666666667,01
30022733,02,2006,11,37,37032,01,01,01,-88,-1,01,-1,2000,02,01,03,01,2,3,07,2,TX,48,2,0,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,144.848772834971,1836.34625132672,02,-1,-1,C,40,3000,1500,1500,20,3000,1500,79.8411413620311,169.755573392572,23,-9,2.12616666666667,01
30022733,03,1999,18,07,7499,02,04,01,168000,-1,01,-1,1000,02,01,03,01,2,3,07,2,TX,48,2,0,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,144.848772834971,15328.277140592,01,-1,04,C,40,3000,1500,1500,20,3000,1500,638.678214191334,1464.27625240267,24,-9,2.29266666666667,01
30023257,01,2000,17,20,20471,01,04,01,127000,-1,01,-1,2500,02,01,01,02,1,1,03,1,TX,48,1,0,201610,09,02,04,02,01,04,01,07,03,72,97,01,12420,02,1956.22299196536,7473.18651680785,01,-1,-1,U,50,7000,3000,3000,70,17000,7000,393.325606147781,836.275792937874,19,-9,2.12616666666667,01
30023313,01,2011,6,02,2001,01,03,01,45645,-1,01,-1,-9,02,01,02,02,1,1,04,1,TX,48,1,1,201610,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,349.669927165281,9738.10595640983,01,-1,-1,U,80,7000,7000,5000,90,7000,7000,405.75441485041,862.701511707779,24,-9,2.12616666666667,01
30023318,01,2007,10,37,37032,01,01,01,125778,-1,01,-1,10000,02,01,03,01,2,1,07,1,TX,48,2,0,201611,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,153.166023166239,10930.0251095404,01,-1,-1,U,50,3000,3000,3000,60,7000,3000,475.218483023495,1010.39369798845,23,-9,2.12616666666667,01
30023409,01,2013,4,34,34402,01,03,02,53000,-1,01,-1,15000,02,02,02,01,4,1,11,2,TX,48,2,1,201609,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,357.580511267273,19294.4524835615,01,-1,-1,U,50,3000,3000,3000,50,7000,3000,838.889238415716,1783.61833574488,23,-9,2.12616666666667,01
30023677,01,2013,4,49,49046,03,01,01,51306,04,01,-1,17000,01,01,06,01,3,3,07,2,TX,48,2,2,201609,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,183.167979476894,20094.5205222813,01,-1,-1,T,05,300,300,150,0,750,300,436.837402658289,928.789124285299,46,-9,2.12616666666667,01
30023677,02,2006,11,49,49040,01,01,02,130000,-1,01,-1,3000,02,02,06,01,3,3,07,2,TX,48,2,2,201609,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,183.167979476894,3704.68461494455,01,-1,-1,T,05,300,300,150,0,750,300,161.073244128024,342.468562556867,23,-9,2.12616666666667,01
30023677,03,2001,16,37,37441,01,02,97,160000,-1,01,-1,3200,02,97,06,01,3,3,07,2,TX,48,2,2,201609,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,183.167979476894,9008.34940953731,03,-1,-1,T,05,300,300,150,0,750,300,474.123653133543,1008.06590717077,19,-9,2.12616666666667,01
30024317,01,2013,4,07,7482,01,04,01,17000,-1,01,-1,9100,02,01,01,02,1,1,07,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,1961.75067392198,15572.9797849894,01,-1,-1,U,70,7000,3000,3000,80,7000,7000,865.165543610523,1839.48613997324,18,-9,2.12616666666667,01
30024787,01,2014,3,12,12003,01,01,01,24000,-1,01,-1,6000,02,01,04,02,3,2,02,2,TX,48,3,2,201610,02,02,04,02,01,01,01,07,03,72,01,01,12420,02,1702.93798390971,13463.1350403108,01,-1,-1,C,30,300,300,150,30,3000,1500,641.101668586228,1363.08899769242,21,-9,2.12616666666667,01
30024787,02,2012,5,59,-88,01,01,02,-88,-1,01,-1,-9,02,02,04,02,3,2,02,2,TX,48,3,2,201610,02,02,04,02,01,01,01,07,03,72,01,01,12420,02,1702.93798390971,18022.4743069912,02,-1,-1,C,30,300,300,150,30,3000,1500,901.123715349561,1915.93920611906,20,-9,2.12616666666667,01
30024812,01,2014,3,20,20481,03,04,02,15369,97,01,-1,5000,01,02,02,01,4,3,08,2,TX,48,2,0,201608,06,02,04,02,04,06,02,07,03,72,01,02,12420,02,139.505144272817,4852.63043572452,01,01,-1,R,05,300,300,150,05,300,50,269.590579762474,573.194504338313,18,-9,2.12616666666667,01
30024812,02,2014,3,20,20002,03,01,01,42950,97,01,-1,10000,01,01,02,01,4,3,08,2,TX,48,2,0,201608,06,02,04,02,04,06,02,07,03,72,01,02,12420,02,139.505144272817,5697.75423097816,01,-1,01,R,05,300,300,150,05,300,50,237.406426290757,504.765630031864,24,-9,2.12616666666667,01
30024812,03,2000,17,20,20421,01,03,02,153037,-1,01,-1,2000,02,02,02,01,4,3,08,2,TX,48,2,0,201608,06,02,04,02,04,06,02,07,03,72,01,02,12420,02,139.505144272817,8975.06857197717,01,-1,-1,R,05,300,300,150,05,300,50,641.076326569798,1363.03511634182,14,-9,2.12616666666667,01
30025367,01,2013,4,12,12422,01,03,01,-77,-1,02,01,-9,02,01,02,02,3,2,10,2,TX,48,3,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,617.665677599694,200000,02,04,-1,S,30,7000,1500,3000,40,7000,1500,12500,26577.0833333333,16,-9,2.12616666666667,01
30025367,02,1997,20,12,12481,01,04,02,-77,-1,01,-1,-9,02,02,02,02,3,2,10,2,TX,48,3,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,617.665677599694,11102.6379819562,02,-1,-1,S,30,7000,1500,3000,40,7000,1500,740.175865463748,1573.73725262017,15,-9,2.12616666666667,01
30025904,01,2009,8,55,55036,01,01,01,122749,-1,01,-1,15000,02,01,04,01,2,1,06,1,TX,48,1,1,201605,05,02,04,02,04,06,02,07,03,72,01,02,12420,02,676.691886388256,35750.9951516135,01,-1,-1,T,20,300,300,150,20,750,300,1232.79293626254,2621.12324798353,29,-9,2.12616666666667,01
30027000,01,2014,3,30,30040,01,01,01,43000,-1,01,-1,-9,02,01,04,02,2,2,06,2,TX,48,2,1,201607,02,02,04,02,01,04,01,07,03,72,01,01,12420,01,604.605576872666,2348.71980125837,01,-1,01,S,40,3000,1500,1500,50,7000,3000,80.9903379744267,172.198956923294,29,-9,2.12616666666667,01
30027000,02,2011,6,20,20481,01,04,02,-88,-1,01,-1,-9,02,02,04,02,2,2,06,2,TX,48,2,1,201607,02,02,04,02,01,04,01,07,03,72,01,01,12420,01,604.605576872666,5421.31272579123,02,-1,-1,S,40,3000,1500,1500,50,7000,3000,338.832045361952,720.41340044707,16,-9,2.12616666666667,01
30027377,01,2014,3,37,37031,01,01,01,37742,-1,01,-1,6000,02,01,04,02,2,1,07,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,330.075852954066,13423.4789110915,01,-1,-1,U,60,7000,7000,5000,70,7000,7000,433.015448744888,920.663013273089,31,-9,2.12616666666667,01
30028383,01,2009,8,63,63032,01,01,01,54300,-1,01,-1,-9,02,01,06,02,4,1,04,3,TX,48,4,0,201610,10,02,04,02,01,04,01,07,03,72,97,01,12420,02,1956.9857486409,2725.3653669752,01,-1,-1,U,70,7000,3000,3000,90,7000,3000,93.9781161025932,199.813137853464,29,-9,2.12616666666667,01
30029003,01,2009,8,37,37031,01,01,01,120341,-1,01,-1,-9,02,01,03,01,1,1,05,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,01,12420,02,227.306958277844,2780.61398523493,01,-1,01,S,05,7000,1500,3000,20,7000,3000,102.985703156849,218.964769195321,27,-9,2.12616666666667,01
30029150,01,2006,11,06,6052,01,01,01,116055,-1,01,-1,9000,02,01,01,01,1,1,05,1,TX,48,1,0,201610,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,289.617397929224,14665.8191015294,01,-1,-1,U,30,3000,1500,3000,20,3000,1500,698.372338168068,1484.85598633501,21,-9,2.12616666666667,01
30029407,01,2011,6,07,7471,97,04,02,9000,-1,02,04,42000,02,02,07,02,3,2,07,2,TX,48,2,2,201612,04,02,04,02,04,06,02,07,03,72,01,02,12420,02,1077.68101380765,25209.8300860409,01,-1,03,R,30,300,300,150,05,300,50,1939.21769892623,4123.10003086698,13,-9,2.12616666666667,01
30029407,02,2003,14,37,37403,01,03,01,187000,-1,01,-1,13400,02,01,07,02,3,2,07,2,TX,48,2,2,201612,04,02,04,02,04,06,02,07,03,72,01,02,12420,02,1077.68101380765,11591.8746658594,01,-1,-1,R,30,300,300,150,05,300,50,551.994031707589,1173.63131041562,21,-9,2.12616666666667,01
30029995,01,2006,11,37,37402,01,03,01,103404,-1,01,-1,10000,02,01,01,01,2,1,06,2,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,353.165029012857,10473.9421667026,01,-1,-1,T,20,750,300,350,05,1500,750,476.088280304663,1012.24303197443,22,-9,2.12616666666667,01
30030024,01,2015,2,37,37402,01,03,01,11162,-1,02,04,12000,02,01,03,01,2,1,06,2,TX,48,2,0,201607,10,02,04,02,01,04,01,07,03,72,01,02,12420,01,198.03091489493,33486,01,01,-1,T,05,1500,300,350,0,750,300,1154.68965517241,2455.06265517241,29,-9,2.12616666666667,01
30030193,01,2011,6,12,12402,01,03,01,63000,-1,02,07,13714,02,01,04,02,2,2,08,2,TX,48,2,1,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,233.105455100365,4599.82654660574,01,-1,-1,S,40,3000,750,1500,20,7000,3000,209.083024845715,444.545357992798,22,-9,2.12616666666667,01
30030193,02,2008,9,37,37031,01,01,02,101000,-1,01,-1,8000,02,02,04,02,2,2,08,2,TX,48,2,1,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,233.105455100365,12084.6019120745,01,-1,-1,S,40,3000,750,1500,20,7000,3000,447.577848595353,951.625102421821,27,-9,2.12616666666667,01
30030738,01,2005,12,41,41402,01,01,01,200734,-1,01,-1,16000,02,01,06,01,2,1,07,1,TX,48,1,1,201610,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,152.053521097614,10916.9856325562,01,-1,-1,S,05,7000,1500,3000,20,7000,3000,545.849281627811,1160.566547621,20,-9,2.12616666666667,01
30030777,01,2013,4,37,37703,01,07,01,235,-1,01,-1,100,02,01,03,02,2,4,06,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,330.561209920749,100,07,-1,-1,U,60,7000,7000,5000,70,17000,7000,2,4.25233333333333,50,-9,2.12616666666667,03
30030777,02,2008,9,49,49046,03,01,01,143769,04,01,-1,40000,01,01,03,02,2,4,06,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,330.561209920749,30013.9197320152,01,-1,-1,U,60,7000,7000,5000,70,17000,7000,638.594036851386,1357.75735468552,47,-9,2.12616666666667,01
30030777,03,1997,20,02,2404,01,03,02,197490,-1,01,-1,7000,02,02,03,02,2,4,06,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,330.561209920749,4561.44810785557,01,-1,-1,U,60,7000,7000,5000,70,17000,7000,285.090506740973,606.149932415766,16,-9,2.12616666666667,01
30030777,04,1992,25,37,37706,01,07,02,90617,-1,01,-1,3000,02,02,03,02,2,4,06,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,330.561209920749,3000,07,-1,-1,U,60,7000,7000,5000,70,17000,7000,60,127.57,50,-9,2.12616666666667,03
30031216,01,2013,4,12,12481,01,04,01,71866,-1,01,-1,-9,02,01,04,01,3,3,11,3,TX,48,3,1,201608,08,02,04,02,04,06,02,07,03,72,01,02,12420,02,266.971612460528,17584.2564133888,01,-1,-1,R,05,300,300,150,05,300,300,1034.36802431699,2199.23881436863,17,-9,2.12616666666667,01
30031216,02,2012,5,32,32401,01,03,02,80131,-1,01,-1,-9,02,02,04,01,3,3,11,3,TX,48,3,1,201608,08,02,04,02,04,06,02,07,03,72,01,02,12420,02,266.971612460528,10623.0486853858,01,-1,-1,R,05,300,300,150,05,300,300,590.16937141032,1254.79844518024,18,-9,2.12616666666667,01
30031216,03,2009,8,58,58037,01,01,03,116806,-1,01,-1,-9,02,03,04,01,3,3,11,3,TX,48,3,1,201608,08,02,04,02,04,06,02,07,03,72,01,02,12420,02,266.971612460528,8187.77982445364,01,-1,-1,R,05,300,300,150,05,300,300,409.388991222682,870.429226837959,20,-9,2.12616666666667,01
30031268,01,2011,6,49,49403,01,03,01,53000,-1,01,-1,-9,02,01,02,01,4,2,11,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,269.690748142045,13040.4967005078,04,-1,-1,S,50,3000,1500,3000,50,3000,1500,652.024835025388,1386.31347006981,20,-9,2.12616666666667,01
30031268,02,2007,10,49,49040,01,01,02,-77,-1,01,-1,-9,02,02,02,01,4,2,11,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,269.690748142045,8151.10806253229,05,-1,-1,S,50,3000,1500,3000,50,3000,1500,354.396002718795,753.504967780612,23,-9,2.12616666666667,01
30031772,01,2005,12,20,20004,01,01,01,63318,-1,01,-1,8000,02,01,01,01,1,1,11,1,TX,48,1,0,201608,01,02,04,02,04,06,02,07,03,72,01,02,12420,02,340.739156157014,3884.09675852057,01,-1,-1,R,30,750,300,150,20,750,300,204.426145185293,434.64405568813,19,-9,2.12616666666667,01
30031810,01,2007,10,35,35049,01,03,01,99681,-1,01,-1,10000,02,01,03,01,4,2,06,2,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,556.196188710566,16306.1595236202,01,-1,-1,T,05,3000,750,1500,20,3000,1500,815.307976181007,1733.48064202352,20,-9,2.12616666666667,01
30031810,02,2002,15,14,14017,01,01,02,137559,-1,01,-1,12000,02,02,03,01,4,2,06,2,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,556.196188710566,11907.664058869,01,-1,-1,T,05,3000,750,1500,20,3000,1500,595.383202943452,1265.8839199916,20,-9,2.12616666666667,01
30033114,01,2008,9,12,12481,02,04,02,-88,-1,01,-1,-9,02,02,07,01,2,3,08,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,577.881469957863,2558.22817928219,02,-1,-1,S,20,1500,750,750,05,7000,1500,213.185681606849,488.763706030636,12,-9,2.29266666666667,03
30033114,02,2006,11,12,12402,01,03,01,168335,-1,01,-1,5000,02,01,07,01,2,3,08,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,577.881469957863,6537.54005243068,01,-1,-1,S,20,1500,750,750,05,7000,1500,311.311431068128,661.899987689351,21,-9,2.12616666666667,01
30033114,03,2005,12,13,13001,01,01,02,-88,-1,02,04,3000,02,02,07,01,2,3,08,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,577.881469957863,12539.9465099969,02,-1,-1,S,20,1500,750,750,05,7000,1500,659.99718473668,1403.26401428097,19,-9,2.12616666666667,01
30033381,01,2015,2,12,12481,01,04,02,11922,-1,01,-1,-9,02,02,02,01,4,3,08,3,TX,48,3,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,563.037924614531,3413.10910698275,01,-1,-1,T,20,1500,750,750,05,3000,750,179.637321420145,381.938884892797,19,-9,2.12616666666667,01
30033381,02,2012,5,37,37032,01,01,03,49783,-1,01,-1,-9,02,03,02,01,4,3,08,3,TX,48,3,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,563.037924614531,6938.79979654857,01,-1,-1,T,20,1500,750,750,05,3000,750,289.116658189524,614.710201420625,24,-9,2.12616666666667,01
30033381,03,2011,6,49,49403,01,03,01,51409,-1,01,-1,-9,02,01,02,01,4,3,08,3,TX,48,3,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,563.037924614531,8181.40788681252,01,-1,-1,T,20,1500,750,750,05,3000,750,409.070394340626,869.751836767227,20,-9,2.12616666666667,01
30033434,01,2009,8,76,XXXXX,01,07,01,1044,-1,02,09,800,02,01,06,01,1,3,07,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,407.574671084293,800,07,-1,-1,S,70,3000,1500,1500,05,7000,1500,16,34.0186666666667,50,-9,2.12616666666667,03
30033434,02,2007,10,20,20482,01,04,01,115000,-1,01,-1,14000,02,01,06,01,1,3,07,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,407.574671084293,12300.5643295708,01,-1,-1,S,70,3000,1500,1500,05,7000,1500,820.037621971384,1743.53665724816,15,-9,2.12616666666667,01
30033434,03,1996,21,20,20004,01,01,01,86000,-1,01,-1,100,02,01,06,01,1,3,07,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,407.574671084293,10251.4111073205,01,-1,04,S,70,3000,1500,1500,05,7000,1500,569.522839295586,1210.90047681563,18,-9,2.12616666666667,01
30033545,01,2014,3,49,49401,01,03,01,-77,-1,01,-1,-9,02,01,05,01,2,2,-7,2,TX,48,2,2,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,229.713958737698,12828.284903648,02,-1,-1,U,40,7000,7000,5000,40,7000,7000,675.172889665683,1435.53009224419,19,-9,2.12616666666667,01
30033545,02,2007,10,49,49401,01,03,02,-77,-1,01,-1,-9,02,02,05,01,2,2,-7,2,TX,48,2,2,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,229.713958737698,4392.88032430139,02,-1,-1,U,40,7000,7000,5000,40,7000,7000,258.404724958906,549.411512716793,17,-9,2.12616666666667,01
30034555,01,2002,15,14,14017,01,01,01,106522,-1,01,-1,3500,02,01,03,02,2,2,06,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,97,02,12420,01,266.726851111711,7624.44795118315,01,-1,-1,U,70,7000,3000,5000,90,17000,7000,381.222397559158,810.542354277029,20,-9,2.12616666666667,01
30034555,02,1998,19,49,49402,01,01,02,248763,-1,01,-1,9000,02,02,03,02,2,2,06,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,97,02,12420,01,266.726851111711,3807.18482572222,01,-1,-1,U,70,7000,3000,5000,90,17000,7000,173.053855714646,367.941339558624,22,-9,2.12616666666667,01
30034633,01,2006,11,49,49040,01,01,01,123310,-1,01,-1,18000,02,01,03,01,3,2,07,1,TX,48,3,0,201610,10,02,04,02,01,04,01,07,03,72,01,01,12420,02,539.57475535961,9041.72937676759,01,-1,-1,S,40,7000,3000,3000,30,3000,1500,393.118668555113,835.835809126262,23,-9,2.12616666666667,01
30034633,02,2002,15,35,35401,01,03,01,80621,-1,01,-1,2000,02,01,03,01,3,2,07,1,TX,48,3,0,201610,10,02,04,02,01,04,01,07,03,72,01,01,12420,02,539.57475535961,8521.39762564043,01,-1,-1,S,40,7000,3000,3000,30,3000,1500,532.587351602527,1132.36947406557,16,-9,2.12616666666667,01
30035240,01,2002,15,35,35039,01,01,01,112000,-1,01,-1,2650,02,01,04,02,2,1,06,2,TX,48,2,0,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,429.884400563175,7856.7360349296,01,-1,-1,T,0,300,300,150,0,750,300,374.1302873776,795.463346012674,21,-9,2.12616666666667,01
30035284,01,2013,4,37,37031,01,01,01,19755,-1,02,08,-9,02,01,05,01,2,3,08,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,166.745646640848,10557.5803075584,01,-1,-1,S,20,7000,3000,3000,20,3000,1500,351.91934358528,748.239177686236,30,-9,2.12616666666667,01
30035284,02,2013,4,37,37402,01,03,02,30475,-1,01,-1,7000,02,02,05,01,2,3,08,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,166.745646640848,11677.4021753594,01,-1,-1,S,20,7000,3000,3000,20,3000,1500,467.096087014378,993.124130340402,25,-9,2.12616666666667,01
30035284,03,2005,12,53,53704,01,07,01,5218,-1,01,-1,-9,02,01,05,01,2,3,08,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,166.745646640848,-9,08,-1,-1,S,20,7000,3000,3000,20,3000,1500,-9,-9,50,-9,-9,03
30035436,01,2011,6,13,13015,01,01,02,-88,-1,01,-1,2,02,02,03,01,2,2,07,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,02,02,12420,01,109.235484428915,20019.1954510288,02,-1,04,S,20,1500,750,750,20,7000,3000,1053.64186584362,2240.21821376118,19,-9,2.12616666666667,01
30035436,02,2009,8,35,35051,01,01,01,-88,-1,01,-1,3,02,01,03,01,2,2,07,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,02,02,12420,01,109.235484428915,5096.83379432844,02,-1,-1,S,20,1500,750,750,20,7000,3000,221.601469318628,471.161657349622,23,-9,2.12616666666667,01
30036077,01,2014,3,34,34047,01,01,01,12586,-1,01,-1,10000,02,01,04,01,1,1,08,1,TX,48,1,1,201610,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,214.345249737909,10586.662653479,01,-1,-1,S,50,7000,3000,3000,60,7000,3000,423.466506139158,900.360369802873,25,-9,2.12616666666667,01
30036677,01,2006,11,12,12481,02,04,02,235486,-1,02,04,-9,02,02,05,02,5,2,01,2,TX,48,2,1,201609,04,02,04,02,04,06,02,07,03,72,01,02,12420,02,241.868651944312,15091.7756324196,01,-1,-1,R,20,300,50,25,20,50,50,1257.6479693683,2883.36757777173,12,-9,2.29266666666667,03
30036677,02,2001,16,23,23421,01,03,01,259206,-1,01,-1,-9,02,01,05,02,5,2,01,2,TX,48,2,1,201609,04,02,04,02,04,06,02,07,03,72,01,02,12420,02,241.868651944312,3223.543748676,01,-1,-1,R,20,300,50,25,20,50,50,230.253124905429,489.556519069759,14,-9,2.12616666666667,01
30037048,01,2012,5,35,35039,01,01,01,55777,-1,01,-1,10500,02,01,03,01,2,2,09,2,TX,48,2,1,201608,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,99.7192793749334,5898.15827955765,01,-1,-1,S,20,7000,1500,3000,05,7000,3000,268.098103616257,570.021251305432,22,-9,2.12616666666667,01
30037048,02,2011,6,49,49040,01,01,02,68848,-1,01,-1,9200,02,02,03,01,2,2,09,2,TX,48,2,1,201608,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,99.7192793749334,6698.39586274959,01,-1,-1,S,20,7000,1500,3000,05,7000,3000,267.935834509984,569.676240140644,25,-9,2.12616666666667,01
30037240,01,2011,6,34,34042,01,01,02,54000,-1,01,-1,7500,02,02,05,01,2,2,10,2,TX,48,2,1,201609,02,02,04,02,01,04,01,07,03,72,06,02,12420,02,80.1770457854148,7341.93889334921,01,-1,-1,S,40,750,300,350,40,3000,1500,349.616137778534,743.34217827346,21,-9,2.12616666666667,01
30037240,02,2010,7,06,6441,01,02,01,123000,-1,01,-1,22000,02,01,05,01,2,2,10,2,TX,48,2,1,201609,02,02,04,02,01,04,01,07,03,72,06,02,12420,02,80.1770457854148,14867.9161724511,01,-1,-1,S,40,750,300,350,40,3000,1500,782.521903813219,1663.77198782421,19,-9,2.12616666666667,01
30037475,01,2012,5,23,23008,01,03,02,40000,-1,02,01,6000,02,02,03,01,3,2,08,2,TX,48,2,2,201611,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,321.213555413143,13659.7234121811,01,-1,-1,U,50,7000,3000,3000,20,7000,3000,718.932811167429,1528.57097867715,19,-9,2.12616666666667,01
