HOUSEID,PERSONID,R_AGE,EDUC,R_HISP,R_RELAT,R_SEX,R_RACE,PRMACT,PAYPROF,GT1JBLWK,WRK_HOME,WKFTPT,WRKTRANS,LSTTRDAY17,OCCAT,SCHTYP,NWALKTRP,WALK4EX,NBIKETRP,BIKE4EX,BIKESHARE,PTUSED,MCUSED,CARSHARE,RIDESHARE,CARRODE,TIMETOWK,NOCONG,PUBTIME,WRKTIME,WKRMHM,FLEXTIME,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,MEDCOND,MEDCOND6,HEALTH,PHYACT,VPACT,LPACT,BORNINUS,YRTOUS,YEARMILE,PROXY,WHOPROXY,USEPUBTR,SAMEPLC,W_NONE,W_CANE,W_WLKR,W_WHCANE,W_DOG,W_CRUTCH,W_SCOOTR,W_CHAIR,W_MTRCHR,WORKER,DIARY,OUTCNTRY,FRSTHM17,CNTTDTR,GCDWORK,WKSTFIPS,DRIVER,OUTOFTWN,DISTTOWK17,DISTTOSC17,R_AGE_IMP,R_SEX_IMP,ALT_16,ALT_23,ALT_45,WALK_DEF,WALK_GKQ,BIKE_DFR,BIKE_GKP,CONDTRAV,CONDRIDE,CONDNIGH,CONDRIVE,CONDPUB,CONDSPEC,CONDTAX,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTPERFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
40604471,02,34,05,02,02,01,01,01,-1,02,02,01,04,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,10,7,-1,09:30 AM,01,01,12,-1,-1,2,02,-1,01,03,6,-1,01,-1,-88,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,7,2.83999999999992,48,01,02,4.2199999999998,-9,34,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,07,2,TX,48,2,2,201612,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,220.998739425525,S,70,3000,1500,1500,05,7000,1500
40604788,01,75,03,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,28,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,02,-1,03,01,-1,-1,01,-1,6000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,5,-9,-9,01,02,-9,-9,75,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,4,07,2,TX,48,2,0,201701,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,83.9120960225871,R,05,300,50,75,05,300,50
40604788,02,66,04,02,02,02,01,06,02,-1,-1,-1,-1,01,-1,-1,4,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,6,01,-1,500,02,01,02,07,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,66,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,4,07,2,TX,48,2,0,201701,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,86.792140117271,R,05,300,50,75,05,300,50
40605076,01,81,04,02,01,01,03,06,02,-1,-1,-1,-1,01,-1,-1,2,2,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,01,02,-1,3,02,1975,-88,01,01,02,07,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,0,-9,-9,01,02,-9,-9,81,01,01,04,04,-1,-1,-1,-1,01,02,02,02,02,02,02,05,01,2,2,05,2,TX,48,2,0,201612,01,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,64.5078162446446,S,0,3000,750,1500,0,1500,750
40605076,02,68,03,02,02,02,03,06,02,-1,-1,-1,-1,01,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,01,02,-1,2,02,1975,-88,01,02,02,07,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,0,-9,-9,01,02,-9,-9,68,02,01,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,05,2,TX,48,2,0,201612,01,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,64.5095073514618,S,0,3000,750,1500,0,1500,750
40605086,01,70,04,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,11,4,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,02,02,-1,4,01,-1,2500,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,3,-9,-9,01,02,-9,-9,70,01,04,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,08,2,TX,48,2,0,201701,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,64.5008813513137,T,0,1500,750,350,05,1500,750
40605086,02,67,05,02,02,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,02,-1,03,02,-1,3,01,-1,4500,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,2,-9,-9,01,02,-9,-9,67,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,08,2,TX,48,2,0,201701,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,64.5025722763289,T,0,1500,750,350,05,1500,750
40606375,01,69,05,02,01,01,01,06,02,-1,-1,-1,-1,01,-1,-1,1,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,01,03,3,-1,01,-1,6000,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,0,-9,-9,01,02,-9,-9,69,01,03,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,2,08,2,TX,48,2,0,201612,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,142.931268245456,S,20,3000,1500,1500,0,1500,750
40606375,02,63,05,02,02,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,-1,02,02,-1,3,01,-1,5000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,3,-9,-9,01,02,-9,-9,63,02,03,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,2,08,2,TX,48,2,0,201612,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,144.250579323767,S,20,3000,1500,1500,0,1500,750
40607344,01,50,02,02,01,01,01,01,-1,02,02,01,06,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,45,45,-1,07:45 AM,02,02,-1,-1,-1,0,02,-1,03,01,-1,-1,01,-1,21000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,25.79,48,01,02,28.6099999999997,-9,50,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,4,06,2,TX,48,2,2,201701,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,305.993677339219,C,20,3000,750,1500,05,7000,1500
40607344,02,48,02,02,02,02,01,01,-1,02,02,01,04,-1,01,-1,0,-1,0,-1,-1,0,-1,0,0,1,5,5,-1,06:30 AM,02,01,-1,-1,-1,0,02,-1,01,01,-1,-1,01,-1,-88,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,9,0.889999999999986,48,01,02,1.48999999999995,-9,48,02,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,4,06,2,TX,48,2,2,201701,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,277.032966618477,C,20,3000,750,1500,05,7000,1500
40607746,01,41,05,02,01,01,03,01,-1,02,02,01,03,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,5,40,20,-1,09:45 AM,01,01,0,-1,-1,1,02,-1,04,01,-1,-1,02,1981,11000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,4,14.1499999999996,48,01,02,18.4599999999991,-9,41,01,03,04,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,02,1,1,11,1,TX,48,1,1,201703,01,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,399.360588721186,C,80,7000,7000,5000,80,7000,7000
40608386,01,45,03,02,01,02,02,01,-1,02,02,02,03,-1,04,-1,1,0,0,-1,-1,0,-1,0,0,1,60,45,-1,08:15 AM,02,02,-1,-1,-1,0,02,-1,03,02,-1,6,01,-1,5760,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,02,8,32.4499999999989,48,01,01,45.0499999999993,-9,45,02,02,02,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,3,2,07,2,TX,48,3,3,201611,01,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1458.22153564989,S,20,3000,750,1500,40,3000,750
40608386,02,46,02,02,02,01,01,01,-1,02,02,01,03,-1,02,-1,7,0,0,-1,-1,0,-1,0,0,1,30,20,-1,07:00 AM,02,02,-1,-1,-1,0,02,-1,02,03,7,-1,01,-1,25000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,9.35999999999967,48,01,02,13.4499999999998,-9,46,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,3,2,07,2,TX,48,3,3,201611,01,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1429.07371543442,S,20,3000,750,1500,40,3000,750
40608386,03,18,01,02,03,01,97,01,-1,02,02,02,17,-1,01,-1,3,3,0,-1,-1,20,-1,10,10,-9,5,-1,-1,05:00 PM,02,01,-1,-1,-1,0,02,-1,01,03,4,-1,01,-1,-1,01,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,3,2.18999999999994,48,02,02,3.95999999999992,-9,18,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,3,2,07,2,TX,48,3,3,201611,01,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,2525.82571399034,S,20,3000,750,1500,40,3000,750
40608577,01,65,03,01,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,2,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,65,02,03,01,04,-1,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,1,1,04,1,TX,48,1,0,201703,01,09,02,04,02,01,04,01,07,03,72,01,01,12420,02,1027.78305182121,S,60,1500,750,750,20,3000,750
40608880,01,22,04,02,01,02,01,01,-1,02,02,01,03,-1,04,-1,3,3,0,-1,-1,0,-1,0,0,1,40,20,-1,06:30 AM,02,01,-1,-1,-1,8,02,-1,01,03,6,-1,01,-1,11000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,15.0499999999997,48,01,02,18.0999999999995,-9,22,02,02,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,02,1,1,06,1,TX,48,1,1,201704,01,01,02,04,02,03,06,02,07,03,72,01,02,12420,01,792.11001862327,C,70,3000,1500,1500,70,7000,3000
40610243,01,57,03,01,01,01,01,01,-1,02,02,01,03,-1,04,-1,0,-1,1,0,0,0,-1,0,0,1,14,10,-1,02:00 PM,02,02,-1,-1,-1,2,02,-1,01,03,3,-1,01,-1,20800,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,2,6.65999999999985,48,01,02,12.8899999999999,-9,57,01,03,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,07,2,TX,48,2,1,201704,01,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,1112.69382221297,S,60,7000,3000,3000,40,3000,1500
40610243,02,58,04,01,02,02,01,04,02,-1,-1,-1,-1,01,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,05,01,-1,-1,01,-1,50,02,01,02,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,0,-9,-9,01,02,-9,-9,58,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,07,2,TX,48,2,1,201704,01,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,1007.38313675673,S,60,7000,3000,3000,40,3000,1500
40610719,01,41,05,02,01,02,01,01,-1,02,02,01,04,-1,04,-1,9,4,0,-1,-1,2,-1,0,0,1,40,20,-1,08:20 AM,02,01,-1,-1,-1,2,02,-1,01,03,5,-1,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,6,7.79999999999995,48,01,02,13.0499999999997,-9,41,02,03,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,1,08,1,TX,48,1,1,201702,01,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,241.075185944048,S,50,7000,3000,3000,40,7000,3000
40610719,02,12,-1,02,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,01,1,1,2,2,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,02,-1,01,02,-1,3,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,01,4,-9,-9,-1,02,-9,5.39999999999986,12,01,-1,-1,-1,-1,-1,-9,-9,-1,-1,-1,-1,-1,-1,-1,04,01,3,1,08,1,TX,48,1,1,201702,01,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,263.48044015867,S,50,7000,3000,3000,40,7000,3000
40610719,03,10,-1,02,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,01,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,04,-1,02,-1,01,03,7,-1,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,01,3,-9,-9,-1,02,-9,1.40999999999997,10,01,-1,-1,-1,-1,-1,-9,-9,-1,-1,-1,-1,-1,-1,-1,04,01,3,1,08,1,TX,48,1,1,201702,01,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,263.48044015867,S,50,7000,3000,3000,40,7000,3000
40611002,01,36,04,02,01,01,01,01,-1,02,02,01,04,-1,04,-1,8,8,0,-1,-1,0,-1,0,2,1,60,60,-1,08:30 AM,01,01,6,-1,-1,20,02,-1,02,02,-1,5,01,-1,80000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,25.0199999999995,48,01,02,31.6199999999999,-9,36,01,02,02,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,4,1,09,2,TX,48,2,2,201702,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,1372.46343859514,C,05,3000,750,1500,20,7000,3000
40611002,02,38,05,02,02,02,01,04,01,02,01,02,-9,-1,04,-1,7,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,08:00 AM,-1,01,-1,-1,-1,15,02,-1,02,03,7,-1,01,-1,19000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,-9,-9,01,02,-9,-9,38,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,4,1,09,2,TX,48,2,2,201702,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,1086.37765550187,C,05,3000,750,1500,20,7000,3000
40611147,01,68,05,02,01,02,01,97,02,-1,-1,-1,-1,-1,-1,-1,7,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,-1,02,02,-1,4,01,-1,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,02,3,-9,-9,01,01,-9,-9,68,02,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,2,07,2,TX,48,2,1,201612,01,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,385.13931855571,R,05,300,50,75,20,300,50
40611147,02,69,04,02,02,01,01,01,-1,02,02,01,03,-1,01,-1,6,3,0,-1,-1,0,-1,0,0,1,20,18,-1,08:45 AM,02,02,-1,-1,-1,0,02,-1,02,03,3,-1,01,-1,15000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,02,3,11.8599999999997,48,01,01,17.7799999999997,-9,69,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,2,07,2,TX,48,2,1,201612,01,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,372.35914953881303,R,05,300,50,75,20,300,50
40611842,01,67,04,01,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,5,5,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,01,03,5,-1,02,1960,11000,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,67,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,08,2,TX,48,2,1,201703,01,10,02,04,02,04,06,02,07,03,72,01,01,12420,02,369.810943964422,R,20,300,50,150,05,300,50
40611842,02,57,03,01,02,02,01,01,-1,02,02,01,04,-1,02,-1,0,-1,0,-1,-1,0,-1,0,0,1,75,40,-1,08:30 AM,02,02,-1,-1,-1,0,02,-1,03,02,-1,3,02,1986,12000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,20.7999999999993,48,01,02,24.6799999999994,-9,57,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,08,2,TX,48,2,1,201703,01,10,02,04,02,04,06,02,07,03,72,01,01,12420,02,373.224442502858,R,20,300,50,150,05,300,50
40611979,01,31,05,02,01,01,03,01,-1,02,02,01,12,-1,04,-1,5,2,2,0,0,3,-1,1,3,-9,30,-1,30,09:00 AM,01,01,0,-1,-1,3,02,-1,03,02,-1,3,02,2012,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,2,5.75999999999999,48,01,02,6.95999999999981,-9,31,01,01,02,04,01,-1,02,02,-1,-1,-1,-1,-1,-1,-1,04,02,1,2,07,1,TX,48,1,1,201701,01,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,226.785950805074,S,70,7000,3000,3000,90,7000,3000
40613245,01,69,03,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,14,0,6,6,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,-1,04,02,-1,3,01,-1,5000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,2,-9,-9,01,02,-9,-9,69,02,04,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,1,1,-7,1,TX,48,1,0,201612,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,64.50097520555,T,0,1500,750,150,0,1500,750
40614293,01,35,04,02,01,02,01,01,-1,02,02,01,03,-1,04,-1,17,5,0,-1,-1,2,-1,0,1,1,30,15,-1,07:25 AM,02,02,-1,-1,-1,1,02,-1,02,02,-1,2,01,-1,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,8.77999999999975,48,01,02,11.77,-9,35,02,03,03,04,-1,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,2,2,08,2,TX,48,2,2,201702,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,285.315786441356,U,60,7000,3000,3000,70,17000,7000
40614293,02,35,04,01,07,02,01,01,-1,02,02,01,04,-1,01,-1,10,3,0,-1,-1,2,-1,0,1,1,40,20,-1,08:30 AM,02,01,-1,-1,-1,3,02,-1,02,02,-1,3,01,-1,30000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,6,7.06999999999994,48,01,02,8.89999999999964,-9,35,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,2,2,08,2,TX,48,2,2,201702,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,349.426896526172,U,60,7000,3000,3000,70,17000,7000
40614544,01,38,05,01,01,01,01,01,-1,01,02,01,03,-1,04,-1,14,0,0,-1,-1,0,-1,0,6,1,20,15,-1,10:00 AM,01,01,3,-1,-1,4,02,-1,02,03,3,-1,01,-1,15000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,6,7.65999999999985,48,01,02,10.5299999999997,-9,38,01,03,03,02,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,1,1,07,1,TX,48,1,1,201703,01,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,679.535492147042,U,40,3000,1500,1500,50,7000,3000
40615624,01,53,03,02,01,02,01,01,-1,02,02,01,03,-1,02,-1,16,5,0,-1,-1,0,-1,0,0,1,20,10,-1,08:00 AM,02,02,-1,-1,-1,0,02,-1,03,02,-1,7,01,-1,15000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,5.65999999999985,48,01,02,8.66999999999962,-9,53,02,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,02,2,3,06,2,TX,48,2,2,201704,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,533.789657809136,C,80,7000,7000,5000,80,7000,7000
40615624,02,24,02,02,03,02,01,01,-1,02,02,01,03,-1,01,-1,4,0,0,-1,-1,0,-1,0,0,1,8,8,-1,10:00 PM,02,02,-1,-1,-1,0,02,-1,03,01,-1,-1,01,-1,-88,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,02,2,2.32999999999993,48,01,02,2.63999999999999,-9,24,02,01,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,02,2,3,06,2,TX,48,2,2,201704,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,895.94251010257,C,80,7000,7000,5000,80,7000,7000
40616815,01,48,05,01,01,01,01,01,-1,02,02,01,03,-1,04,-1,21,21,0,-1,-1,0,-1,0,8,1,16,8,-1,07:00 AM,02,02,-1,-1,-1,0,02,-1,03,02,-1,21,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,4.50999999999999,48,01,02,6.45999999999981,-9,48,01,03,02,04,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,2,06,1,TX,48,2,2,201611,01,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,894.382045329026,U,60,7000,3000,3000,60,7000,3000
40616815,02,49,03,01,02,01,01,01,-1,02,02,01,11,-1,04,-1,21,21,0,-1,-1,5,-1,2,2,-9,90,-1,20,12:00 PM,02,02,-1,-1,-1,0,02,-1,03,02,-1,7,01,-1,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,8.56999999999971,48,02,02,12.8299999999999,-9,49,01,04,04,04,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,2,06,1,TX,48,2,2,201611,01,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,894.382045329026,U,60,7000,3000,3000,60,7000,3000
40617654,01,33,03,02,01,01,01,01,-1,02,02,01,03,01,01,-1,2,2,0,-1,-1,0,-1,0,0,3,35,30,-1,06:50 AM,02,02,-1,-1,-1,3,02,-1,01,03,6,-1,01,-1,25000,01,01,02,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,0,8.48999999999978,48,01,02,10.2099999999996,-9,33,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,4,2,07,2,TX,48,2,2,201702,01,04,02,04,02,02,06,01,07,03,72,01,02,12420,02,415.282726604539,T,30,3000,1500,1500,30,3000,1500
40617654,02,30,02,02,02,02,01,01,-1,02,02,01,04,-1,01,-1,2,2,0,-1,-1,0,-1,0,0,1,30,20,-1,07:45 AM,02,02,-1,-1,-1,0,02,-1,02,01,-1,-1,01,-1,15000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,01,5,13.8899999999999,48,01,02,17.6999999999998,-9,30,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,4,2,07,2,TX,48,2,2,201702,01,04,02,04,02,02,06,01,07,03,72,01,02,12420,02,328.718319346172,T,30,3000,1500,1500,30,3000,1500
40617706,01,58,05,02,01,02,01,01,-1,02,02,01,03,-1,04,-1,7,7,7,0,0,0,-1,0,0,1,44,44,-1,07:00 AM,01,01,1,-1,-1,0,02,-1,02,03,3,-1,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,23.7299999999996,48,01,02,33.1899999999987,-9,58,02,04,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,2,2,09,2,TX,48,2,1,201704,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,210.992921558236,T,0,1500,750,350,0,750,300
40617706,02,78,02,02,04,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,5,5,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,3,01,-1,-88,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,78,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,2,2,09,2,TX,48,2,1,201704,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,216.238686638189,T,0,1500,750,350,0,750,300
40618185,01,75,05,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,9,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,02,-1,03,02,-1,0,01,-1,8000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,2,-9,-9,01,02,-9,-9,75,02,04,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,1,1,07,1,TX,48,1,0,201612,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,64.4984286198259,T,0,1500,750,150,0,3000,1500
