HOUSEID,TRAVDAY,SAMPSTRAT,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,PC,SPHONE,TAB,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,HHSTATE,HHSTFIPS,NUMADLT,YOUNGCHILD,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,SCRESP,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,RESP_CNT,WEBUSE17,SMPLSRCE,WTHHFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
30014884,01,02,01,2,2,11,01,01,01,03,05,01,05,05,05,05,04,03,05,05,05,01,2,0,TX,48,2,0,0,201607,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,188.7720885605,S,20,3000,1500,1500,0,1500,750
30014971,01,02,01,2,2,09,01,01,01,05,05,01,05,05,05,05,03,03,05,05,05,01,2,6,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,363.399957443788,S,05,1500,750,1500,05,3000,1500
30014978,02,02,01,2,3,11,01,01,05,03,05,01,05,04,05,05,05,05,05,05,05,01,2,10,TX,48,2,0,2,201605,01,07,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,722.194243121093,U,90,30000,17000,5000,80,30000,17000
30015710,02,02,01,2,2,07,01,01,04,05,05,01,05,05,05,05,05,05,05,05,05,01,2,12,TX,48,2,0,0,201609,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.6012198331495,T,05,1500,300,750,0,1500,750
30015865,01,02,01,3,2,11,01,01,01,04,05,01,04,05,05,05,05,03,05,05,05,01,2,12,TX,48,2,0,1,201610,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,390.877234689474,S,0,3000,750,1500,0,1500,750
30017753,03,02,01,2,2,09,01,01,04,05,05,01,02,05,05,05,04,03,04,04,04,01,2,4,TX,48,2,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,215.30997568706,S,40,3000,1500,1500,50,7000,3000
30018575,03,02,01,1,1,05,01,01,01,01,05,02,03,05,05,05,05,03,05,05,05,02,1,7,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,156.918618211665,U,60,7000,7000,5000,60,7000,7000
30020703,05,02,01,1,1,05,01,01,05,04,05,01,04,05,05,05,01,03,03,03,03,02,1,1,TX,48,1,0,0,201610,01,09,02,04,02,01,04,01,01,07,03,72,97,01,12420,1,01,02,208.322684984142,U,60,7000,3000,3000,50,7000,3000
30020739,04,02,02,2,1,05,01,01,02,05,05,01,05,05,05,05,02,03,04,04,04,01,1,5,TX,48,1,1,1,201607,01,03,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,487.282174295368,S,20,3000,1500,3000,20,3000,1500
30021232,06,02,01,2,3,07,01,01,05,02,05,01,04,05,05,05,04,03,03,03,02,01,2,4,TX,48,1,0,2,201610,01,07,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,234.942152503373,S,05,3000,1500,1500,05,3000,750
30021325,01,02,01,2,1,01,01,01,01,01,03,02,05,04,05,05,03,04,04,04,04,01,2,8,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,299.459424312742,S,20,3000,1500,1500,20,3000,1500
30021456,03,02,01,1,1,04,01,05,05,03,05,01,05,05,05,05,05,03,05,05,05,02,1,2,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,197.657972677634,S,60,1500,750,750,80,1500,750
30022413,02,02,02,2,2,06,01,01,01,01,05,02,05,05,05,05,03,03,05,05,05,01,2,6,TX,48,2,0,0,201608,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,203.553678764163,T,20,1500,300,750,30,1500,300
30022439,03,02,01,2,2,07,01,04,05,05,05,01,05,05,05,05,03,03,05,05,05,01,2,2,TX,48,2,0,0,201606,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,414.99009038866,T,05,1500,750,750,05,3000,750
30022709,03,02,02,1,1,03,01,05,05,02,05,01,05,04,05,05,05,04,05,05,05,02,1,8,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,354.510569311266,U,30,3000,1500,3000,60,7000,3000
30022733,03,02,01,2,3,07,01,03,04,04,04,01,05,05,05,05,01,02,04,04,05,01,2,8,TX,48,2,0,0,201610,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,144.848772834971,C,40,3000,1500,1500,20,3000,1500
30023257,01,02,02,1,1,03,05,02,04,02,05,01,05,04,05,05,03,03,04,04,04,02,1,7,TX,48,1,0,0,201610,01,09,02,04,02,01,04,01,01,07,03,72,97,01,12420,1,02,02,1956.22299196536,U,50,7000,3000,3000,70,17000,7000
30023313,02,02,02,1,1,04,01,01,01,01,05,02,03,01,05,05,04,02,02,05,02,02,1,2,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,349.669927165281,U,80,7000,7000,5000,90,7000,7000
30023318,03,02,01,2,1,07,02,01,05,04,05,01,05,05,05,05,02,02,04,05,05,01,1,6,TX,48,2,0,0,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,153.166023166239,U,50,3000,3000,3000,60,7000,3000
30023409,02,02,01,4,1,11,01,01,02,02,02,02,03,04,04,05,04,04,02,02,02,01,2,6,TX,48,2,1,1,201609,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,357.580511267273,U,50,3000,3000,3000,50,7000,3000
30023677,06,02,01,3,3,07,01,01,05,02,05,01,04,05,04,05,02,03,02,03,02,01,2,9,TX,48,2,0,2,201609,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,183.167979476894,T,05,300,300,150,0,750,300
30024317,01,02,02,1,1,07,01,01,02,01,02,01,03,04,05,05,04,04,04,04,04,02,1,3,TX,48,1,0,1,201606,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,1961.75067392198,U,70,7000,3000,3000,80,7000,7000
30024787,04,02,02,3,2,02,01,01,05,02,02,01,05,05,05,05,02,03,01,01,02,02,2,6,TX,48,3,0,2,201610,01,02,02,04,02,01,01,01,01,07,03,72,01,01,12420,3,01,02,1702.93798390971,C,30,300,300,150,30,3000,1500
30024812,02,02,01,4,3,08,02,01,01,04,05,01,05,01,05,05,05,02,05,05,05,01,2,17,TX,48,2,0,0,201608,01,06,02,04,02,04,06,02,01,07,03,72,01,02,12420,4,01,02,139.505144272817,R,05,300,300,150,05,300,50
30025367,02,02,02,3,2,10,01,01,01,-9,-9,02,03,03,-9,-9,04,04,04,04,03,01,2,6,TX,48,3,0,2,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,617.665677599694,S,30,7000,1500,3000,40,7000,1500
30025904,04,02,01,2,1,06,01,01,01,05,05,01,05,04,05,05,02,04,04,04,04,01,1,14,TX,48,1,0,1,201605,01,05,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,676.691886388256,T,20,300,300,150,20,750,300
30027000,04,02,02,2,2,06,01,01,05,05,05,01,04,05,05,05,02,04,04,04,04,01,2,7,TX,48,2,0,1,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,01,604.605576872666,S,40,3000,1500,1500,50,7000,3000
30027377,04,02,02,2,1,07,01,01,01,01,-9,01,-9,02,-9,-9,04,04,03,03,02,01,2,13,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,330.075852954066,U,60,7000,7000,5000,70,7000,7000
30028383,06,02,02,4,1,04,01,-9,-9,02,05,01,05,05,05,05,02,02,03,03,03,01,3,4,TX,48,4,0,0,201610,01,10,02,04,02,01,04,01,01,07,03,72,97,01,12420,4,01,02,1956.9857486409,U,70,7000,3000,3000,90,7000,3000
30029003,03,02,01,1,1,05,02,01,04,05,05,01,05,04,05,05,02,02,03,03,03,02,1,3,TX,48,1,0,0,201608,01,09,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,227.306958277844,S,05,7000,1500,3000,20,7000,3000
30029150,01,02,01,1,1,05,01,02,04,04,05,01,05,03,05,05,05,03,05,05,05,02,1,2,TX,48,1,0,0,201610,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,289.617397929224,U,30,3000,1500,3000,20,3000,1500
30029407,07,02,02,3,2,07,03,01,02,02,05,01,05,05,05,05,04,02,03,03,03,01,2,6,TX,48,2,1,2,201612,01,04,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,1077.68101380765,R,30,300,300,150,05,300,50
30029995,01,02,01,2,1,06,01,01,01,01,04,02,05,05,05,05,03,02,03,03,03,01,2,8,TX,48,2,0,0,201609,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,353.165029012857,T,20,750,300,350,05,1500,750
30030024,03,02,01,2,1,06,01,01,01,05,05,01,05,05,05,05,04,04,05,05,05,01,2,20,TX,48,2,0,0,201607,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,198.03091489493,T,05,1500,300,350,0,750,300
30030193,04,02,02,2,2,08,01,04,01,03,05,01,05,02,05,05,04,03,04,04,03,01,2,4,TX,48,2,0,1,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,233.105455100365,S,40,3000,750,1500,20,7000,3000
30030738,06,02,01,2,1,07,01,01,05,05,05,01,05,05,05,05,04,04,04,04,04,01,1,10,TX,48,1,0,1,201610,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,152.053521097614,S,05,7000,1500,3000,20,7000,3000
30030777,03,02,02,2,4,06,01,01,05,04,-9,01,04,-9,-9,-9,05,01,01,03,01,01,2,10,TX,48,2,0,2,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,330.561209920749,U,60,7000,7000,5000,70,17000,7000
30031216,04,02,01,3,3,11,01,01,01,04,04,01,04,04,05,05,04,04,04,04,04,01,3,5,TX,48,3,0,1,201608,01,08,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,266.971612460528,R,05,300,300,150,05,300,300
30031268,02,02,01,4,2,11,01,01,02,03,04,01,04,05,05,05,04,02,03,03,04,01,2,14,TX,48,2,0,2,201608,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,269.690748142045,S,50,3000,1500,3000,50,3000,1500
30031772,01,02,01,1,1,11,02,01,02,05,05,02,05,05,05,05,05,05,03,03,03,02,1,1,TX,48,1,0,0,201608,01,01,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,340.739156157014,R,30,750,300,150,20,750,300
30031810,03,02,01,4,2,06,01,01,01,01,05,01,05,05,05,05,01,02,04,05,05,01,2,13,TX,48,2,0,2,201610,01,06,02,04,02,01,04,01,01,07,03,72,02,02,12420,4,01,02,556.196188710566,T,05,3000,750,1500,20,3000,1500
30033114,07,02,01,2,3,08,01,01,02,03,05,01,05,05,05,05,04,03,04,04,04,01,2,3,TX,48,2,0,2,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,577.881469957863,S,20,1500,750,750,05,7000,1500
30033381,02,02,01,4,3,08,03,-9,01,-9,05,01,05,05,05,05,05,02,-9,04,04,01,3,16,TX,48,3,0,2,201610,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,563.037924614531,T,20,1500,750,750,05,3000,750
30033434,06,02,01,1,3,07,01,01,01,-9,02,01,04,05,04,05,02,03,02,02,02,02,1,1,TX,48,1,0,1,201606,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,407.574671084293,S,70,3000,1500,1500,05,7000,1500
30033545,05,02,01,2,2,-7,01,01,01,02,04,01,03,03,04,05,04,02,02,03,02,01,2,4,TX,48,2,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,229.713958737698,U,40,7000,7000,5000,40,7000,7000
30034555,03,02,02,2,2,06,01,05,04,03,05,01,04,05,05,05,02,03,04,04,04,02,2,11,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,97,02,12420,2,01,01,266.726851111711,U,70,7000,3000,5000,90,17000,7000
30034633,03,02,01,3,2,07,01,01,01,02,04,01,05,05,05,-9,02,02,03,03,03,01,1,13,TX,48,3,0,0,201610,01,10,02,04,02,01,04,01,01,07,03,72,01,01,12420,3,01,02,539.57475535961,S,40,7000,3000,3000,30,3000,1500
30035240,04,02,02,2,1,06,01,05,05,05,05,02,05,05,05,05,04,03,05,05,05,01,2,12,TX,48,2,0,0,201610,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,429.884400563175,T,0,300,300,150,0,750,300
30035284,05,02,01,2,3,08,01,01,04,03,05,02,04,04,04,05,04,04,02,03,02,01,2,13,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,166.745646640848,S,20,7000,3000,3000,20,3000,1500
30035436,03,02,01,2,2,07,01,01,03,05,05,01,04,05,05,05,03,03,05,05,05,01,2,6,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,02,02,12420,2,01,01,109.235484428915,S,20,1500,750,750,20,7000,3000
30036077,04,02,01,1,1,08,01,01,01,02,05,01,03,05,05,05,04,04,04,04,04,02,1,0,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,214.345249737909,S,50,7000,3000,3000,60,7000,3000
30036677,05,02,02,5,2,01,04,01,02,-9,-9,01,05,05,05,05,01,03,05,05,05,01,2,21,TX,48,2,2,1,201609,01,04,02,04,02,04,06,02,01,07,03,72,01,02,12420,5,01,02,241.868651944312,R,20,300,50,25,20,50,50
30037048,03,02,01,2,2,09,01,02,02,05,05,01,05,05,05,05,05,04,05,05,05,01,2,8,TX,48,2,0,1,201608,01,10,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,99.7192793749334,S,20,7000,1500,3000,05,7000,3000
30037240,05,02,01,2,2,10,01,01,01,05,05,01,04,05,05,05,05,03,05,05,05,01,2,15,TX,48,2,0,1,201609,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,2,01,02,80.1770457854148,S,40,750,300,350,40,3000,1500
30037475,03,02,01,3,2,08,01,01,02,04,04,01,05,05,04,05,01,04,05,05,05,01,2,13,TX,48,2,0,2,201611,01,06,02,04,02,01,04,01,01,07,03,72,02,02,12420,3,01,02,321.213555413143,U,50,7000,3000,3000,20,7000,3000
30037529,07,02,01,2,2,06,03,01,02,-9,-9,01,-9,-9,-9,-9,04,04,03,03,03,01,2,6,TX,48,2,0,2,201610,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,633.923741281836,R,05,300,50,25,05,50,50
30037539,02,02,01,2,2,10,01,01,02,02,05,01,03,05,05,05,03,03,04,05,05,01,2,4,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,146.016285916082,U,70,7000,3000,3000,90,7000,3000
30041416,05,02,01,2,3,08,01,01,01,04,05,01,03,05,05,05,03,03,04,04,04,01,2,15,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,176.873893266718,T,30,3000,750,1500,50,1500,750
30041926,03,02,01,2,3,07,01,01,02,01,05,01,04,05,04,05,04,04,02,03,04,01,2,4,TX,48,2,0,1,201607,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,123.380370430199,S,50,7000,3000,3000,05,3000,1500
30042596,06,02,01,4,2,09,01,01,01,05,05,01,04,05,04,05,02,03,04,04,04,01,2,0,TX,48,2,0,1,201611,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,177.15241712571,C,05,7000,1500,3000,20,7000,3000
30042822,03,02,01,2,2,08,01,01,01,03,05,01,04,05,05,05,04,05,05,05,05,01,2,10,TX,48,2,0,1,201609,02,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,78.399306625924,S,30,3000,1500,1500,20,3000,1500
30043272,01,02,01,1,1,03,01,01,01,05,05,01,05,05,05,05,02,03,05,05,05,02,1,7,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,97,02,12420,1,01,01,1593.755938331,S,20,1500,750,750,05,3000,750
30043772,05,02,02,2,1,06,01,01,05,02,05,01,04,04,04,05,02,01,02,04,03,01,1,2,TX,48,2,0,1,201611,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,425.008084418037,C,80,7000,3000,5000,90,3000,3000
30044842,03,02,02,1,2,03,02,01,05,01,03,01,05,04,05,05,04,04,02,02,02,02,1,8,TX,48,1,0,1,201606,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,660.841946946269,S,40,3000,1500,1500,40,3000,1500
30044999,01,02,01,2,2,06,01,05,04,02,04,02,05,05,05,05,04,04,04,04,05,01,2,2,TX,48,2,0,0,201609,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,285.620414656243,C,50,7000,3000,3000,50,7000,3000
30045543,04,02,02,3,1,11,01,01,03,01,03,01,03,05,05,05,05,04,02,02,03,01,1,7,TX,48,1,0,1,201611,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,414.530566287781,S,70,3000,1500,3000,50,3000,1500
30045585,05,02,01,2,1,06,01,01,02,-9,-9,-1,-9,02,-9,-9,02,03,01,03,02,01,1,13,TX,48,2,0,2,201605,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,907.031857430534,S,40,3000,1500,3000,30,3000,1500
30045802,01,02,02,1,1,07,03,01,05,-9,-9,01,-9,-9,-9,-9,02,04,05,05,05,02,1,4,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,1093.47775021153,S,70,7000,3000,3000,30,7000,3000
30046171,03,02,01,1,2,08,01,01,01,04,05,01,04,05,05,05,02,02,05,05,05,02,1,5,TX,48,1,0,0,201608,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,67.7472928804427,S,30,3000,1500,1500,20,3000,1500
30046267,01,02,01,3,5,09,01,01,01,02,05,01,05,05,04,05,02,04,02,04,02,01,3,9,TX,48,3,0,2,201608,01,08,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,801.29679481107,R,20,50,50,25,20,50,50
30046604,06,02,01,2,3,10,01,01,01,01,03,01,04,05,05,05,01,01,03,03,03,01,2,4,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,147.394869382825,T,40,750,300,350,05,750,300
30046608,07,02,01,2,2,11,01,01,01,01,05,01,04,05,05,05,02,03,04,04,05,01,2,10,TX,48,2,0,2,201605,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,856.637052378686,T,40,750,300,350,50,300,300
30046636,02,02,01,2,3,07,01,01,05,05,05,01,05,05,05,05,04,03,04,04,04,01,2,10,TX,48,2,0,0,201606,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,177.855676342078,S,40,750,300,350,50,1500,300
30047488,06,02,01,1,1,07,05,05,05,05,05,-1,05,05,05,05,04,05,05,05,05,02,1,3,TX,48,1,0,0,201609,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,208.150098904552,T,40,750,300,350,30,300,300
30047536,04,02,02,1,1,02,05,01,05,02,05,01,05,04,05,05,03,01,04,05,02,02,1,2,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,216.357906661378,U,40,7000,7000,5000,50,17000,7000
30047723,03,02,01,3,2,01,01,01,05,03,03,01,04,05,04,05,05,05,03,03,05,01,2,17,TX,48,2,0,2,201608,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,233.88696755508,S,40,3000,1500,1500,30,3000,1500
30047728,07,02,01,2,2,06,01,01,02,05,05,01,05,05,05,05,01,03,04,04,04,01,2,6,TX,48,2,0,2,201605,01,02,02,04,02,01,04,01,01,07,03,72,02,02,12420,2,01,01,1957.06210064068,R,20,300,50,150,05,300,50
30048480,04,02,01,3,4,06,01,03,01,02,04,01,05,05,05,05,03,03,04,04,04,01,3,11,TX,48,3,0,3,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,461.550786630036,S,20,1500,750,750,20,7000,3000
30048704,01,02,01,3,2,10,01,01,04,01,01,01,04,05,04,05,05,01,02,01,01,01,2,12,TX,48,2,0,2,201610,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,792.908993164775,C,50,7000,3000,5000,20,7000,3000
30049797,06,02,01,2,2,06,01,04,04,04,05,02,04,05,05,05,03,03,04,05,04,01,2,4,TX,48,2,0,0,201605,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,191.94163416705,T,05,300,300,150,0,300,300
30049834,05,02,02,2,1,07,01,05,05,05,05,02,05,05,05,05,04,04,04,04,04,01,1,0,TX,48,2,0,0,201608,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,255.610422507257,S,40,1500,750,750,50,1500,750
30049878,05,02,01,4,4,06,03,01,01,05,05,01,05,05,05,05,03,02,03,03,03,01,4,12,TX,48,4,0,1,201604,03,08,02,04,02,01,04,01,01,07,03,72,97,01,12420,4,01,02,1624.91941620283,R,20,300,300,150,20,300,50
30051212,03,02,02,2,2,07,01,01,05,02,05,01,04,04,05,05,03,03,04,04,03,01,2,4,TX,48,2,0,2,201610,01,02,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,361.717103942184,T,30,750,300,150,50,300,300
30053220,04,02,01,3,3,03,05,-9,-9,02,-9,01,-9,-9,-9,-9,02,-9,-9,-9,-9,01,3,4,TX,48,3,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,-8,01,12420,3,05,02,1020.01847074227,U,70,7000,3000,3000,40,7000,3000
30053415,03,02,02,1,1,01,03,-9,-9,-9,-9,01,-9,-9,-9,-9,03,-9,-9,-9,-9,02,1,3,TX,48,1,0,0,201605,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,03,02,502.218134917855,S,30,3000,1500,1500,60,3000,1500
30053701,07,02,02,4,3,09,01,01,05,04,04,01,05,05,05,05,05,04,05,05,05,01,4,9,TX,48,4,0,4,201607,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,1032.56650122093,T,20,750,300,350,20,1500,750
30053711,03,02,01,1,1,08,01,01,05,04,05,01,05,04,04,05,04,03,05,-9,04,02,1,4,TX,48,1,0,1,201609,01,01,02,04,02,01,04,01,01,07,03,72,06,02,12420,1,01,02,76.644347142088,U,40,3000,1500,1500,30,3000,1500
30053756,02,02,97,3,3,09,01,01,02,03,04,01,04,04,05,05,04,04,04,04,04,01,3,9,TX,48,2,0,2,201610,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,454.18652938817,U,90,7000,3000,3000,90,7000,3000
30054782,04,02,02,1,0,03,05,05,04,02,05,05,03,02,05,05,03,02,04,03,02,02,1,7,TX,48,1,0,0,201607,01,09,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,04,02,514.527478879386,U,70,17000,7000,5000,80,7000,3000
30056859,04,02,01,3,2,10,01,01,03,03,05,01,04,04,05,05,03,04,05,05,05,01,2,6,TX,48,2,1,2,201606,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,645.85538532035,C,60,7000,3000,3000,0,7000,1500
30057367,02,02,01,3,4,10,01,01,03,01,01,01,05,04,05,05,03,03,02,01,01,01,3,9,TX,48,3,0,2,201605,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,500.017243944878,U,60,7000,3000,3000,40,7000,3000
30057780,03,02,01,1,1,02,02,05,04,-9,-9,02,-9,-9,-9,-9,02,02,04,05,03,02,1,2,TX,48,1,0,0,201609,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,02,02,191.301151008424,S,50,3000,750,750,70,7000,3000
30057914,02,02,02,3,1,02,01,05,05,03,05,01,05,05,05,05,01,01,03,05,05,01,3,8,TX,48,3,0,2,201608,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,767.256172674893,C,50,3000,1500,1500,40,7000,1500
30058317,02,02,01,1,2,05,01,01,05,05,05,01,05,05,05,05,03,03,03,03,03,02,1,2,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,289.470552590957,S,05,3000,1500,1500,05,7000,1500
30059304,04,02,01,4,3,11,01,01,01,05,05,01,05,05,05,05,01,01,03,03,03,01,3,13,TX,48,3,0,3,201606,01,06,02,04,02,04,06,02,01,07,03,72,01,02,12420,4,01,01,872.744657979421,R,05,300,50,75,20,300,50
30059846,05,02,01,2,2,08,01,01,03,04,05,01,03,05,05,05,03,03,04,04,04,01,2,3,TX,48,2,0,2,201606,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,539.971926862142,U,50,7000,3000,3000,30,7000,3000
30060158,03,02,01,1,1,09,01,01,01,05,05,01,03,05,05,05,01,03,05,05,05,02,1,2,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,491.428406401603,S,40,1500,750,750,60,750,750
30060601,05,02,02,1,0,01,01,01,01,01,05,05,04,04,05,05,02,03,02,05,02,02,0,2,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,03,02,12420,1,01,02,370.562881508409,U,90,30000,17000,5000,95,30000,17000
30060786,04,02,01,2,2,11,01,01,05,03,02,01,03,05,05,05,03,03,04,04,05,01,2,6,TX,48,2,0,2,201606,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,597.999678816496,U,60,7000,3000,3000,50,7000,3000
30061085,02,02,01,2,3,08,01,01,02,05,05,01,04,04,04,05,02,02,03,03,02,01,2,18,TX,48,2,0,2,201607,02,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,229.79212725857101,S,05,1500,750,1500,05,3000,1500
30062258,06,02,01,1,1,05,01,01,02,02,05,01,05,05,05,05,02,02,03,05,05,02,1,5,TX,48,1,0,0,201609,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,100.094849434762,T,0,1500,750,350,0,3000,1500
30063605,04,02,01,1,1,07,01,01,02,05,05,01,04,05,05,05,04,04,05,05,05,02,1,5,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,195.506056936785,S,20,1500,750,750,05,7000,1500
30063606,07,02,01,2,2,07,02,01,01,05,05,01,05,05,05,05,04,03,05,05,05,01,2,14,TX,48,2,0,2,201606,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,1134.19657839708,R,20,50,50,25,20,50,50
30063782,03,02,01,2,2,11,01,02,05,-9,-9,01,-9,-9,-9,-9,03,03,05,05,05,01,2,0,TX,48,2,0,0,201607,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,76.8997823895022,T,20,750,300,350,40,300,300
