"","fromId","toId","miles"
"606","48453002316","48453001305",2.31337069854723
"607","48453002316","48453002403",3.81150036660991
"608","48453002316","48453002111",4.02898082443735
"609","48453002316","48453000402",4.45524252177911
"610","48453002316","48453001303",3.35479140517231
"611","48453002316","48453000803",3.74128524736849
"612","48453002316","48453001901",4.09360358904893
"613","48453002316","48453000902",2.64580511265488
"614","48021950600","48021950600",3.78975232082717
"615","48209010908","48209010908",0.148508084059304
"616","48209010908","48209010907",4.41982427579008
"617","48453000205","48453000500",2.69862179527011
"618","48453000205","48453001805",3.17583605701716
"619","48453000205","48453001501",1.87095331005257
"620","48453000205","48453000305",1.22286154572682
"621","48453000205","48453001817",3.50827047112481
"622","48453000205","48453000205",0.12738141101321
"623","48453000205","48453001804",2.53457939279456
"624","48453000205","48453001811",3.55549479911019
"625","48453000205","48453000204",1.64228814296544
"626","48453000205","48453001505",0.976797942013496
"627","48453000205","48453000203",1.21789056383362
"628","48453000205","48453000401",3.53623224427405
"629","48453000205","48453000601",3.3920737693713
"630","48453000205","48453001752",3.07641641915319
"631","48453000205","48453000604",3.37653945095505
"632","48453000205","48453001504",1.78520387239489
"633","48453000205","48453002106",3.50640635291486
"634","48453000205","48453000206",0.782929648178757
"635","48453000205","48453002113",4.30735581045646
"636","48453000205","48453001503",1.57020890551406
"637","48453000205","48453002107",4.02773807896405
"638","48453000205","48453001818",3.03478444579766
"639","48453000205","48453000700",3.91651235910373
"640","48453000205","48453001812",2.94468539898343
"641","48453000205","48453001605",3.6928181739098
"642","48453000205","48453001806",3.47347359787242
"643","48453000205","48453001819",3.88855058595449
"644","48453000205","48453001751",3.84132625796911
"645","48453000205","48453002105",2.47803447375943
"646","48453000205","48453001603",3.00557992717512
"647","48453000205","48453000304",1.97658667528304
"648","48453000205","48453002104",2.79307045124088
"649","48453000205","48453000302",2.26863186150844
"650","48453000205","48453000307",3.02981346390446
"651","48453000205","48453002112",3.77546074788423
"652","48453000205","48453000101",1.5944424422434
"653","48453000205","48453000102",2.59050293909304
"654","48453000205","48453001813",4.23776206395168
"655","48453000205","48453001719",3.81460723029316
"656","48453000205","48453001820",3.78540271167062
"657","48453000205","48453001707",4.05072887022009
"658","48453000205","48453000603",2.77877887829794
"659","48453000205","48453000306",3.35976238706551
"660","48453000205","48453000402",4.00350454223471
"661","48453000205","48453001718",3.01055090906831
"662","48453000205","48453001604",3.93391079572993
"663","48453000205","48453000803",4.42230976673668
